chemin du ficher,nom du paquet,nom de la classe,NOC,WMC,CBO,CC,RFC
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\general\KeyedValueDataset.java,src.main.java.org.jfree.data.general,KeyedValueDataset.java,1,0,5,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\urls\StandardXYZURLGenerator.java,src.main.java.org.jfree.chart.urls,StandardXYZURLGenerator.java,0,0,6,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\OverlayChangeEvent.java,src.main.java.org.jfree.chart.swing,OverlayChangeEvent.java,0,0,2,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\XYDomainInfo.java,src.main.java.org.jfree.data.xy,XYDomainInfo.java,0,0,4,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriodFormatException.java,src.main.java.org.jfree.data.time,TimePeriodFormatException.java,0,0,2,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\DialShape.java,src.main.java.org.jfree.chart.plot,DialShape.java,0,0,3,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\annotations\CategoryAnnotation.java,src.main.java.org.jfree.chart.annotations,CategoryAnnotation.java,2,0,8,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisLabelLocation.java,src.main.java.org.jfree.chart.axis,AxisLabelLocation.java,0,0,2,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\ChartElement.java,src.main.java.org.jfree.chart,ChartElement.java,6,0,2,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\category\CategoryRangeInfo.java,src.main.java.org.jfree.data.category,CategoryRangeInfo.java,0,0,4,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\text\TextMeasurer.java,src.main.java.org.jfree.chart.text,TextMeasurer.java,1,0,1,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\KeyedValueComparatorType.java,src.main.java.org.jfree.data,KeyedValueComparatorType.java,0,0,4,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\api\UnitType.java,src.main.java.org.jfree.chart.api,UnitType.java,0,0,1,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialScale.java,src.main.java.org.jfree.chart.plot.dial,DialScale.java,1,0,4,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAnchor.java,src.main.java.org.jfree.chart.axis,CategoryAnchor.java,0,0,1,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\block\LengthConstraintType.java,src.main.java.org.jfree.chart.block,LengthConstraintType.java,0,0,2,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\statistics\Regression.java,src.main.java.org.jfree.data.statistics,Regression.java,0,0,5,44.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\CategoryItemLabelGenerator.java,src.main.java.org.jfree.chart.labels,CategoryItemLabelGenerator.java,2,0,7,10.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\TickType.java,src.main.java.org.jfree.chart.axis,TickType.java,0,0,2,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\NotOutlierException.java,src.main.java.org.jfree.chart.renderer,NotOutlierException.java,0,0,4,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\event\ChartProgressEventType.java,src.main.java.org.jfree.chart.event,ChartProgressEventType.java,0,0,2,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\event\ChartChangeEventType.java,src.main.java.org.jfree.chart.event,ChartChangeEventType.java,0,0,2,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\AreaRendererEndType.java,src.main.java.org.jfree.chart.renderer,AreaRendererEndType.java,0,0,2,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\general\DefaultKeyedValuesDataset.java,src.main.java.org.jfree.data.general,DefaultKeyedValuesDataset.java,0,0,11,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\ItemLabelAnchor.java,src.main.java.org.jfree.chart.labels,ItemLabelAnchor.java,0,0,3,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\DomainOrder.java,src.main.java.org.jfree.data,DomainOrder.java,0,0,1,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\api\LengthAdjustmentType.java,src.main.java.org.jfree.chart.api,LengthAdjustmentType.java,0,0,1,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\general\SeriesChangeEvent.java,src.main.java.org.jfree.data.general,SeriesChangeEvent.java,0,0,2,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\api\TableOrder.java,src.main.java.org.jfree.chart.api,TableOrder.java,0,0,1,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xml\DatasetTags.java,src.main.java.org.jfree.data.xml,DatasetTags.java,7,0,6,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\ChartTheme.java,src.main.java.org.jfree.chart,ChartTheme.java,1,0,2,5.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendRenderingOrder.java,src.main.java.org.jfree.chart.legend,LegendRenderingOrder.java,0,0,1,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\general\ValueDataset.java,src.main.java.org.jfree.data.general,ValueDataset.java,1,0,3,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\package-info.java,src.main.java.org.jfree.chart.plot.dial,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\block\package-info.java,src.main.java.org.jfree.chart.block,package-info.java,0,0,3,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\api\package-info.java,src.main.java.org.jfree.chart.api,package-info.java,0,0,1,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\package-info.java,src.main.java.org.jfree.chart.renderer,package-info.java,0,0,3,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\annotations\package-info.java,src.main.java.org.jfree.chart.annotations,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\package-info.java,src.main.java.org.jfree.chart.labels,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\encoders\EncoderUtil.java,src.main.java.org.jfree.chart.encoders,EncoderUtil.java,0,0,4,50.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\util\GradientPaintTransformer.java,src.main.java.org.jfree.chart.util,GradientPaintTransformer.java,2,0,1,10.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCategoryDataset.java,src.main.java.org.jfree.data.statistics,BoxAndWhiskerCategoryDataset.java,1,0,5,27.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\IntervalXYDataset.java,src.main.java.org.jfree.data.xy,IntervalXYDataset.java,11,0,4,25.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\internal\Args.java,src.main.java.org.jfree.chart.internal,Args.java,0,0,2,22.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\date\MonthConstants.java,src.main.java.org.jfree.chart.date,MonthConstants.java,0,0,2,18.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\IntervalXYZDataset.java,src.main.java.org.jfree.data.xy,IntervalXYZDataset.java,1,0,4,18.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\gantt\GanttCategoryDataset.java,src.main.java.org.jfree.data.gantt,GanttCategoryDataset.java,2,0,5,16.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYBarPainter.java,src.main.java.org.jfree.chart.renderer.xy,XYBarPainter.java,2,0,6,13.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\BarPainter.java,src.main.java.org.jfree.chart.renderer.category,BarPainter.java,2,0,4,13.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\encoders\package-info.java,src.main.java.org.jfree.chart.encoders,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\urls\PieURLGenerator.java,src.main.java.org.jfree.chart.urls,PieURLGenerator.java,2,0,4,12.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\Overlay.java,src.main.java.org.jfree.chart.swing,Overlay.java,1,0,3,11.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\VectorXYDataset.java,src.main.java.org.jfree.data.xy,VectorXYDataset.java,1,0,5,10.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\XYRangeInfo.java,src.main.java.org.jfree.data.xy,XYRangeInfo.java,0,0,4,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\text\format\package-info.java,src.main.java.org.jfree.chart.text.format,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\Drawable.java,src.main.java.org.jfree.chart,Drawable.java,3,0,1,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\util\package-info.java,src.main.java.org.jfree.chart.util,package-info.java,0,0,1,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\flow\package-info.java,src.main.java.org.jfree.chart.plot.flow,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\ChartElementVisitor.java,src.main.java.org.jfree.chart,ChartElementVisitor.java,0,0,2,6.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\title\package-info.java,src.main.java.org.jfree.chart.title,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\package-info.java,src.main.java.org.jfree.chart.plot,package-info.java,0,0,1,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\pie\package-info.java,src.main.java.org.jfree.chart.plot.pie,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\package-info.java,src.main.java.org.jfree.chart.renderer.category,package-info.java,0,0,2,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\flow\package-info.java,src.main.java.org.jfree.data.flow,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\package-info.java,src.main.java.org.jfree.chart.plot.compass,package-info.java,0,0,2,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\legend\package-info.java,src.main.java.org.jfree.chart.legend,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\imagemap\package-info.java,src.main.java.org.jfree.chart.imagemap,package-info.java,0,0,1,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\package-info.java,src.main.java.org.jfree.chart.swing,package-info.java,0,0,1,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\package-info.java,src.main.java.org.jfree.chart.renderer.xy,package-info.java,0,0,2,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\json\impl\package-info.java,src.main.java.org.jfree.data.json.impl,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\event\ChartProgressListener.java,src.main.java.org.jfree.chart.event,ChartProgressListener.java,0,0,2,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\internal\package-info.java,src.main.java.org.jfree.chart.internal,package-info.java,0,0,1,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\json\package-info.java,src.main.java.org.jfree.data.json,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\package-info.java,src.main.java.org.jfree.chart,package-info.java,0,0,2,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\ChartEditorFactory.java,src.main.java.org.jfree.chart.swing.editor,ChartEditorFactory.java,1,0,2,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\function\Function2D.java,src.main.java.org.jfree.data.function,Function2D.java,4,0,2,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\date\package-info.java,src.main.java.org.jfree.chart.date,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\urls\package-info.java,src.main.java.org.jfree.chart.urls,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\package-info.java,src.main.java.org.jfree.chart.axis,package-info.java,0,0,1,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\text\package-info.java,src.main.java.org.jfree.chart.text,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\XYSeriesLabelGenerator.java,src.main.java.org.jfree.chart.labels,XYSeriesLabelGenerator.java,2,0,6,10.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\PieSectionLabelGenerator.java,src.main.java.org.jfree.chart.labels,PieSectionLabelGenerator.java,2,0,3,10.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\statistics\StatisticalCategoryDataset.java,src.main.java.org.jfree.data.statistics,StatisticalCategoryDataset.java,1,0,4,10.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\ChartEditor.java,src.main.java.org.jfree.chart.swing.editor,ChartEditor.java,1,0,2,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\statistics\MultiValueCategoryDataset.java,src.main.java.org.jfree.data.statistics,MultiValueCategoryDataset.java,1,0,5,10.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\FlowLabelGenerator.java,src.main.java.org.jfree.chart.labels,FlowLabelGenerator.java,1,0,4,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\event\AnnotationChangeListener.java,src.main.java.org.jfree.chart.event,AnnotationChangeListener.java,1,0,3,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\event\package-info.java,src.main.java.org.jfree.chart.event,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\XYZToolTipGenerator.java,src.main.java.org.jfree.chart.labels,XYZToolTipGenerator.java,1,0,4,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\event\RendererChangeListener.java,src.main.java.org.jfree.chart.event,RendererChangeListener.java,3,0,2,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\event\PlotChangeListener.java,src.main.java.org.jfree.chart.event,PlotChangeListener.java,8,0,3,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\event\TitleChangeListener.java,src.main.java.org.jfree.chart.event,TitleChangeListener.java,0,0,3,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\DefaultCategoryItemRenderer.java,src.main.java.org.jfree.chart.renderer.category,DefaultCategoryItemRenderer.java,0,0,5,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\package-info.java,src.main.java.org.jfree.chart.swing.editor,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\general\SeriesChangeListener.java,src.main.java.org.jfree.data.general,SeriesChangeListener.java,8,0,3,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\event\MarkerChangeListener.java,src.main.java.org.jfree.chart.event,MarkerChangeListener.java,4,0,3,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\general\SeriesException.java,src.main.java.org.jfree.data.general,SeriesException.java,0,0,2,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\entity\package-info.java,src.main.java.org.jfree.chart.entity,package-info.java,0,0,0,1.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\PieToolTipGenerator.java,src.main.java.org.jfree.chart.labels,PieToolTipGenerator.java,1,0,5,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\util\GradientPaintTransformType.java,src.main.java.org.jfree.chart.util,GradientPaintTransformType.java,0,0,1,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\CrosshairLabelGenerator.java,src.main.java.org.jfree.chart.labels,CrosshairLabelGenerator.java,1,0,2,7.0,0.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\OverlayChangeListener.java,src.main.java.org.jfree.chart.swing,OverlayChangeListener.java,0,0,3,7.0,0.0
